Education_Level,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Response,Age,no_of_years_joined,avg_web_purchased,month_joined,week_recency,stra_kfold
0.2088235294117647,0.10024449877750612,79650.0,0,1,103,3,2,4,5,717,3,45,0,0,191,7,1,0,0,0,0,0,0,72,8,0.25,11,14.714285714285714,1
0.2088235294117647,0.21580547112462006,37078.8,1,0,42,2,1,0,3,29,3,8,0,0,1,6,0,0,0,0,0,0,0,46,9,0.1111111111111111,10,6.0,5
0.1433915211970075,0.20125786163522014,43952.4,2,0,85,1,0,0,3,14,4,5,0,0,1,5,0,0,0,0,0,0,0,45,8,0.0,7,12.142857142857142,1
0.2088235294117647,0.20125786163522014,100396.8,1,1,64,3,2,2,12,871,24,151,28,21,86,5,0,0,0,0,0,0,0,52,8,0.25,8,9.142857142857142,7
0.1433915211970075,0.12682926829268293,86226.0,0,1,66,4,5,5,11,553,34,422,0,112,28,3,0,0,0,0,0,0,0,43,8,0.625,1,9.428571428571429,1
0.1433915211970075,0.10024449877750612,57466.8,1,0,101,1,2,0,3,34,3,29,0,5,4,5,0,0,0,0,0,0,0,46,7,0.2857142857142857,4,14.428571428571429,0
0.1433915211970075,0.10024449877750612,99639.6,1,0,89,1,11,4,10,817,102,431,237,149,33,5,0,0,0,1,0,0,0,34,7,1.5714285714285714,5,12.714285714285714,0
0.2088235294117647,0.10024449877750612,61821.6,0,1,99,2,3,2,10,355,11,66,17,4,4,3,0,0,0,0,0,0,0,62,8,0.375,3,14.142857142857142,5
0.15447154471544716,0.10024449877750612,106104.0,0,0,94,1,4,7,8,962,156,612,99,95,153,1,1,0,1,1,0,0,0,31,7,0.5714285714285714,2,13.428571428571429,4
0.1433915211970075,0.12682926829268293,72716.4,0,1,9,4,2,2,8,527,3,257,32,16,66,7,0,0,0,1,0,0,1,56,7,0.2857142857142857,1,1.2857142857142858,1
0.2088235294117647,0.12682926829268293,93319.2,0,1,104,2,11,10,11,1009,62,265,115,59,27,6,1,0,0,0,0,0,1,53,8,1.375,2,14.857142857142858,2
0.2088235294117647,0.28,40125.6,1,1,88,4,2,1,4,67,4,16,3,2,6,5,0,0,0,0,0,0,0,62,8,0.25,9,12.571428571428571,6
0.1433915211970075,0.12682926829268293,92570.4,0,0,61,1,4,4,8,481,78,162,29,151,97,2,0,0,0,0,0,0,0,72,8,0.5,5,8.714285714285714,5
0.1433915211970075,0.12682926829268293,70849.2,1,1,32,2,2,0,4,74,5,15,2,2,6,5,0,0,0,0,0,0,0,47,7,0.2857142857142857,7,4.571428571428571,4
0.15447154471544716,0.10024449877750612,57996.0,0,1,9,1,1,0,3,33,3,4,0,0,0,5,0,0,0,0,0,0,0,59,8,0.125,11,1.2857142857142858,0
0.1433915211970075,0.10024449877750612,75458.4,0,1,33,2,7,5,6,514,136,497,78,24,97,4,0,0,0,0,0,0,0,51,9,0.7777777777777778,9,4.714285714285714,5
0.1433915211970075,0.12682926829268293,96013.2,0,1,10,2,8,6,5,426,79,536,82,178,102,4,0,0,0,0,0,0,0,40,8,1.0,4,1.4285714285714286,2
0.1433915211970075,0.10024449877750612,63806.4,0,1,61,3,2,3,8,126,65,90,68,20,125,3,0,0,0,0,0,0,0,42,8,0.25,6,8.714285714285714,4
0.2088235294117647,0.10024449877750612,64311.6,1,1,67,8,7,2,6,354,7,78,6,0,43,8,0,0,0,0,0,0,0,67,9,0.7777777777777778,7,9.571428571428571,3
0.15447154471544716,0.21580547112462006,27532.8,1,0,74,3,3,0,3,24,6,19,4,5,26,7,0,0,0,0,0,0,0,39,8,0.375,12,10.571428571428571,6
0.1433915211970075,0.12682926829268293,69735.59999999999,0,1,73,3,9,2,8,226,107,169,102,78,84,7,0,0,0,0,0,1,0,61,8,1.125,1,10.428571428571429,3
0.1433915211970075,0.21580547112462006,47592.0,1,0,43,3,7,1,3,144,16,78,20,13,36,9,0,0,0,0,0,0,1,38,9,0.7777777777777778,8,6.142857142857143,7
0.2088235294117647,0.21580547112462006,31821.6,1,1,40,3,2,0,3,25,4,28,3,3,2,8,0,0,0,0,0,0,1,71,8,0.25,8,5.714285714285714,5
0.15447154471544716,0.10024449877750612,70387.2,0,1,32,4,7,8,13,967,15,194,16,24,12,6,0,0,1,0,0,0,0,64,9,0.7777777777777778,9,4.571428571428571,6
0.1433915211970075,0.12682926829268293,59295.6,0,1,95,2,4,2,5,210,10,41,3,2,46,5,0,0,0,0,0,0,0,68,8,0.5,10,13.571428571428571,2
0.09859154929577464,0.10024449877750612,60627.6,1,1,96,2,2,0,4,56,7,24,4,7,1,6,0,0,0,0,0,0,0,60,8,0.25,12,13.714285714285714,2
0.15447154471544716,0.10024449877750612,25506.0,1,0,63,4,2,1,4,34,3,25,2,2,3,4,0,0,0,0,0,0,0,46,7,0.2857142857142857,1,9.0,0
0.1433915211970075,0.21580547112462006,110040.0,0,0,65,1,8,6,5,581,175,961,125,115,19,3,0,0,0,0,0,0,1,49,8,1.0,1,9.285714285714286,2
0.15447154471544716,0.21580547112462006,35457.6,1,0,59,1,1,1,2,12,4,6,3,1,11,4,1,0,0,0,0,0,0,50,8,0.125,8,8.428571428571429,2
0.02631578947368421,0.21580547112462006,25275.6,1,0,41,2,2,0,3,6,13,11,19,3,15,6,0,0,0,0,0,0,0,33,8,0.25,9,5.857142857142857,7
0.09859154929577464,0.20125786163522014,37395.6,1,0,61,1,1,0,3,7,6,10,11,2,10,6,0,0,0,0,0,0,0,47,7,0.14285714285714285,2,8.714285714285714,2
0.1433915211970075,0.20125786163522014,83918.4,0,1,104,2,7,6,11,417,175,153,150,105,57,4,0,0,0,0,0,0,0,56,8,0.875,12,14.857142857142858,6
0.2088235294117647,0.12682926829268293,82154.4,0,0,13,1,3,3,8,566,67,785,84,128,48,1,0,0,0,0,0,0,0,51,9,0.3333333333333333,12,1.8571428571428572,6
0.1433915211970075,0.12682926829268293,40165.2,1,0,54,3,3,0,4,48,5,27,0,9,12,7,0,0,0,0,0,0,0,47,9,0.3333333333333333,12,7.714285714285714,5
0.1433915211970075,0.12682926829268293,36560.4,1,0,15,1,1,0,2,6,6,8,2,5,5,7,0,0,0,0,0,0,0,48,7,0.14285714285714285,3,2.142857142857143,6
0.1433915211970075,0.12682926829268293,86430.0,0,0,53,1,4,8,13,972,3,617,43,50,0,2,0,1,1,1,0,0,1,71,7,0.5714285714285714,4,7.571428571428571,4
0.1433915211970075,0.12682926829268293,82966.8,0,1,30,1,4,1,5,91,15,75,33,15,6,4,0,0,0,0,0,0,0,55,7,0.5714285714285714,1,4.285714285714286,5
0.1433915211970075,0.21580547112462006,33685.2,0,0,72,2,5,1,5,44,36,130,41,26,44,8,0,0,0,0,0,0,0,40,9,0.5555555555555556,8,10.285714285714286,1
0.1433915211970075,0.12682926829268293,101062.8,0,0,34,1,3,4,10,439,140,400,45,137,45,1,0,0,0,0,0,0,0,32,7,0.42857142857142855,2,4.857142857142857,2
0.2088235294117647,0.20125786163522014,31970.4,1,0,78,2,2,0,3,18,5,15,2,2,8,6,0,0,0,0,0,0,0,53,7,0.2857142857142857,1,11.142857142857142,0
0.1433915211970075,0.12682926829268293,30351.6,1,0,58,1,1,1,2,20,3,11,0,2,9,8,0,0,0,0,0,0,0,51,8,0.125,9,8.285714285714286,4
0.1433915211970075,0.28,69930.0,1,1,55,6,8,2,7,194,13,253,56,43,64,7,0,0,0,0,0,0,0,65,8,1.0,2,7.857142857142857,3
0.2088235294117647,0.12682926829268293,88027.2,0,0,63,1,5,11,5,1055,17,322,0,14,112,2,1,0,1,1,0,0,1,36,7,0.7142857142857143,6,9.0,0
0.1433915211970075,0.10024449877750612,53270.4,1,1,78,5,4,1,4,92,8,71,7,12,29,7,0,0,0,0,0,0,0,46,8,0.5,5,11.142857142857142,4
0.09859154929577464,0.10024449877750612,98791.2,0,0,37,1,5,10,6,943,145,754,159,81,183,2,0,1,1,1,0,0,1,43,7,0.7142857142857143,10,5.285714285714286,4
0.15447154471544716,0.21580547112462006,7872.0,0,0,9,0,1,0,1,72,14,26,4,3,262,17,0,0,0,0,0,0,0,38,8,0.125,12,1.2857142857142858,0
0.1433915211970075,0.28,41055.6,1,1,9,3,3,1,2,55,7,28,6,3,26,9,0,0,0,0,0,0,1,57,9,0.3333333333333333,7,1.2857142857142858,7
0.15447154471544716,0.10024449877750612,27202.8,1,0,37,3,4,1,2,21,17,36,37,22,48,9,0,0,0,0,0,0,1,45,8,0.5,5,5.285714285714286,2
0.1433915211970075,0.12682926829268293,33796.8,1,0,30,3,2,0,4,8,21,26,11,8,12,7,0,0,0,0,0,0,0,50,8,0.25,4,4.285714285714286,7
0.15447154471544716,0.12682926829268293,33686.4,1,0,17,1,1,0,3,35,3,10,2,0,5,7,0,0,0,0,0,0,0,34,8,0.125,8,2.4285714285714284,1
0.02631578947368421,0.12682926829268293,41334.0,0,0,99,6,11,2,8,233,125,122,208,129,30,9,0,0,0,0,0,0,0,39,8,1.375,1,14.142857142857142,4
0.2088235294117647,0.12682926829268293,93319.2,0,1,104,2,11,10,11,1009,62,265,115,59,27,6,1,0,0,0,0,0,1,53,8,1.375,2,14.857142857142858,1
0.15447154471544716,0.20125786163522014,97656.0,0,0,58,1,4,2,10,746,71,689,224,68,103,2,0,0,0,0,0,0,0,53,9,0.4444444444444444,12,8.285714285714286,2
0.1433915211970075,0.12682926829268293,60964.2,1,1,89,4,2,1,3,76,4,16,0,0,9,8,0,0,0,0,0,0,0,49,8,0.25,3,12.714285714285714,1
0.15447154471544716,0.10024449877750612,66298.8,0,1,88,1,2,1,4,102,4,19,2,0,11,3,0,0,0,0,0,0,0,64,7,0.2857142857142857,4,12.571428571428571,0
0.2088235294117647,0.10024449877750612,98486.4,0,0,74,1,3,2,13,894,58,685,168,92,129,1,0,0,0,0,0,0,0,50,8,0.375,2,10.571428571428571,0
0.1433915211970075,0.10024449877750612,67255.2,0,0,16,2,10,1,8,582,3,64,0,0,51,8,1,0,0,0,0,0,1,55,8,1.25,2,2.2857142857142856,5
0.2088235294117647,0.12682926829268293,89056.8,0,0,10,1,8,2,5,868,86,547,86,99,33,5,0,0,0,0,0,0,0,30,9,0.8888888888888888,8,1.4285714285714286,1
0.2088235294117647,0.10024449877750612,110184.0,0,0,79,0,5,5,12,415,76,747,76,161,30,1,0,0,0,0,0,0,0,34,8,0.625,11,11.285714285714286,6
0.15447154471544716,0.10024449877750612,89857.2,1,1,55,4,9,2,12,510,75,270,36,27,54,5,0,0,0,0,0,0,0,59,8,1.125,8,7.857142857142857,1
0.15447154471544716,0.21580547112462006,71096.4,0,2,94,5,5,2,9,332,12,122,19,14,83,6,0,0,0,0,0,0,0,58,8,0.625,8,13.428571428571429,7
0.2088235294117647,0.10024449877750612,83642.4,0,1,15,2,7,7,10,669,12,240,50,19,57,4,0,0,0,0,0,0,0,69,8,0.875,2,2.142857142857143,5
0.1433915211970075,0.21580547112462006,33525.6,1,0,38,1,1,0,4,18,3,8,2,1,5,3,0,0,0,0,0,0,0,32,7,0.14285714285714285,4,5.428571428571429,3
0.1433915211970075,0.12682926829268293,60964.2,0,1,103,1,6,5,7,236,68,196,38,71,124,4,0,0,0,0,0,0,0,57,8,0.75,11,14.714285714285714,4
0.15447154471544716,0.10024449877750612,67354.8,0,1,72,4,6,2,10,325,51,133,39,72,48,4,0,0,0,0,0,0,0,67,8,0.75,6,10.285714285714286,2
0.02631578947368421,0.12682926829268293,30531.6,1,0,89,1,1,0,3,6,7,3,8,9,7,8,0,0,0,0,0,0,0,31,9,0.1111111111111111,12,12.714285714285714,2
0.1433915211970075,0.21580547112462006,89151.59999999998,0,0,73,1,5,4,6,380,155,335,93,91,81,2,0,0,0,0,0,0,0,27,7,0.7142857142857143,4,10.428571428571429,7
0.1433915211970075,0.12682926829268293,26902.8,0,0,81,1,3,2,2,35,6,47,19,21,42,8,0,0,0,0,0,0,0,57,8,0.375,4,11.571428571428571,2
0.1433915211970075,0.12682926829268293,111039.6,0,0,91,1,6,5,11,698,24,118,110,147,42,2,0,0,1,1,0,0,0,35,8,0.75,12,13.0,2
0.2088235294117647,0.21580547112462006,45514.8,0,0,56,2,4,2,5,207,5,46,3,2,10,7,0,1,0,1,0,0,1,35,8,0.5,7,8.0,2
0.09859154929577464,0.10024449877750612,63699.6,1,1,72,6,5,1,5,220,10,33,3,0,13,7,0,1,0,0,0,0,0,62,8,0.625,5,10.285714285714286,0
0.1433915211970075,0.12682926829268293,68065.2,1,1,71,5,4,1,5,162,9,39,6,13,75,6,0,0,0,0,0,0,0,48,9,0.4444444444444444,10,10.142857142857142,0
0.15447154471544716,0.10024449877750612,61131.6,0,1,56,1,1,0,3,36,3,7,2,0,6,5,0,0,0,0,0,0,0,64,8,0.125,6,8.0,3
0.09859154929577464,0.21580547112462006,96740.4,0,0,49,1,4,6,8,599,54,631,72,55,32,2,0,0,0,0,0,0,0,25,9,0.4444444444444444,12,7.0,1
0.1433915211970075,0.20125786163522014,101802.0,0,0,7,1,4,4,6,194,107,379,111,189,218,1,0,0,0,0,0,0,1,50,7,0.5714285714285714,6,1.0,4
0.15447154471544716,0.10024449877750612,52554.0,0,1,18,3,7,3,4,319,14,53,4,3,107,7,0,1,0,0,0,0,1,52,8,0.875,10,2.5714285714285716,2
0.1433915211970075,0.12682926829268293,20814.0,1,0,86,2,2,1,2,9,12,16,17,0,12,8,0,0,0,0,0,0,0,42,9,0.2222222222222222,3,12.285714285714286,7
0.1433915211970075,0.12682926829268293,25074.0,1,0,31,1,2,0,3,23,6,17,3,0,4,9,0,0,0,0,0,0,0,47,9,0.2222222222222222,6,4.428571428571429,6
0.2088235294117647,0.20125786163522014,58737.6,0,0,60,2,7,10,5,442,11,206,160,49,42,6,1,0,0,0,0,0,1,77,8,0.875,1,8.571428571428571,4
0.2088235294117647,0.28,97194.0,0,1,90,1,8,9,4,865,31,409,73,56,56,4,0,0,0,0,0,0,0,62,8,1.0,11,12.857142857142858,1
0.02631578947368421,0.21580547112462006,31784.4,1,0,30,3,2,1,3,7,11,10,12,14,23,5,0,0,0,0,0,0,0,42,8,0.25,5,4.285714285714286,5
0.1433915211970075,0.12682926829268293,75003.59999999999,0,1,47,4,8,3,11,483,3,193,110,75,117,5,0,0,0,0,0,0,0,64,8,1.0,2,6.714285714285714,3
0.1433915211970075,0.21580547112462006,44484.0,1,1,37,9,5,1,8,236,10,137,4,15,39,7,0,0,0,0,0,0,1,54,8,0.625,3,5.285714285714286,2
0.1433915211970075,0.10024449877750612,94099.2,0,1,106,2,7,7,10,458,41,279,188,38,183,3,0,0,0,0,0,0,0,44,7,1.0,6,15.142857142857142,1
0.1433915211970075,0.12682926829268293,100214.4,0,0,38,1,4,7,10,1065,64,835,80,20,101,1,1,0,1,1,1,0,1,34,7,0.5714285714285714,6,5.428571428571429,7
0.1433915211970075,0.12682926829268293,80934.0,0,1,70,5,9,6,12,762,83,217,29,80,11,6,0,0,0,0,0,0,0,46,9,1.0,12,10.0,3
0.1433915211970075,0.12682926829268293,60536.4,2,0,11,1,3,1,3,90,10,24,2,3,27,6,0,0,0,0,0,0,0,50,7,0.42857142857142855,4,1.5714285714285714,7
0.1433915211970075,0.12682926829268293,78177.59999999999,0,1,16,2,6,6,7,465,38,422,33,12,153,4,0,0,0,0,0,0,0,62,9,0.6666666666666666,11,2.2857142857142856,6
0.1433915211970075,0.21580547112462006,31891.2,1,0,47,1,1,0,2,15,3,8,0,0,9,9,1,0,0,0,0,0,1,34,9,0.1111111111111111,10,6.714285714285714,7
0.1433915211970075,0.28,50914.8,0,1,106,2,1,1,3,60,3,6,2,0,4,5,0,0,0,0,0,0,0,47,7,0.14285714285714285,11,15.142857142857142,2
0.1433915211970075,0.12682926829268293,80934.0,0,1,70,5,9,6,12,762,83,217,29,80,11,6,0,0,0,0,0,0,0,46,9,1.0,12,10.0,0
0.1433915211970075,0.10024449877750612,70077.59999999999,0,0,51,3,5,4,8,304,8,201,21,21,49,4,0,0,0,0,0,0,0,67,8,0.625,5,7.285714285714286,6
0.2088235294117647,0.12682926829268293,60964.2,2,1,11,12,7,2,8,235,45,192,49,37,53,9,0,0,0,0,0,0,0,63,9,0.7777777777777778,11,1.5714285714285714,3
0.1433915211970075,0.20125786163522014,75061.2,0,0,34,1,6,7,4,130,19,98,134,21,27,3,1,0,0,0,0,0,0,67,8,0.75,11,4.857142857142857,5
0.15447154471544716,0.12682926829268293,61158.0,0,1,94,3,10,4,5,549,16,85,8,6,29,8,1,0,0,0,0,0,0,64,8,1.25,2,13.428571428571429,3
0.1433915211970075,0.10024449877750612,96974.4,0,0,102,1,4,8,5,774,25,500,210,143,33,2,1,0,1,1,0,0,0,67,8,0.5,9,14.571428571428571,1
0.1433915211970075,0.10024449877750612,188575.2,0,0,20,0,0,28,0,6,3,1725,2,1,1,1,0,0,0,0,0,0,0,43,8,0.0,4,2.857142857142857,4
0.15447154471544716,0.21580547112462006,44312.4,1,1,53,2,3,0,3,56,3,16,0,0,4,8,0,0,0,0,0,0,0,65,7,0.42857142857142855,2,7.571428571428571,1
0.1433915211970075,0.12682926829268293,51027.6,0,0,103,1,1,1,4,19,39,11,3,26,35,2,0,0,0,0,0,0,0,56,7,0.14285714285714285,4,14.714285714285714,0
0.2088235294117647,0.21580547112462006,46293.6,1,1,9,3,3,0,3,43,7,22,3,3,3,8,0,0,0,0,0,0,0,48,8,0.375,6,1.2857142857142858,0
0.2088235294117647,0.21580547112462006,27709.2,1,1,105,4,2,1,3,40,3,11,0,0,2,7,0,0,0,0,0,0,0,57,7,0.2857142857142857,5,15.0,7
0.02631578947368421,0.12682926829268293,22071.6,1,0,9,2,3,0,3,12,13,13,16,0,4,8,0,0,0,0,0,0,0,46,7,0.42857142857142855,3,1.2857142857142858,5
0.2088235294117647,0.12682926829268293,44078.4,1,1,78,3,1,1,4,26,8,3,10,1,7,2,0,0,0,0,0,0,0,61,8,0.125,12,11.142857142857142,6
0.2088235294117647,0.10024449877750612,91850.4,0,0,98,1,4,8,10,799,76,573,0,29,14,2,0,0,0,0,0,0,0,64,8,0.5,3,14.0,1
0.2088235294117647,0.10024449877750612,47598.0,1,0,104,3,4,2,3,132,4,56,0,1,31,7,1,0,0,0,0,0,0,39,8,0.5,5,14.857142857142858,0
0.1433915211970075,0.12682926829268293,78330.0,0,0,16,1,4,3,13,393,17,218,91,14,21,2,0,0,0,0,0,0,0,76,8,0.5,3,2.2857142857142856,4
0.2088235294117647,0.21580547112462006,60874.8,1,1,69,9,6,2,7,244,16,143,45,4,52,6,0,0,0,0,0,0,0,62,8,0.75,2,9.857142857142858,0
0.1433915211970075,0.20125786163522014,66823.2,0,1,34,2,6,3,5,678,3,199,37,47,26,4,1,0,0,0,0,0,0,54,8,0.75,2,4.857142857142857,0
0.1433915211970075,0.21580547112462006,32690.4,1,0,9,2,2,0,3,8,20,26,20,1,39,9,0,0,0,0,0,0,1,50,9,0.2222222222222222,11,1.2857142857142858,2
0.1433915211970075,0.10024449877750612,99603.6,0,0,25,1,7,6,8,861,64,570,40,25,122,3,0,0,1,0,0,0,1,55,8,0.875,3,3.5714285714285716,5
0.1433915211970075,0.10024449877750612,33531.6,1,1,96,3,2,0,3,17,4,16,4,1,3,8,0,0,0,0,0,0,0,53,8,0.25,4,13.714285714285714,3
0.2088235294117647,0.10024449877750612,37796.4,0,1,29,2,3,1,4,113,4,28,13,1,4,8,0,0,0,0,0,0,0,58,9,0.3333333333333333,6,4.142857142857143,7
0.1433915211970075,0.12682926829268293,46032.0,1,0,33,2,2,1,4,41,5,42,20,21,10,3,0,0,0,0,0,0,0,31,8,0.25,5,4.714285714285714,6
0.1433915211970075,0.10024449877750612,38313.6,1,0,12,2,3,0,4,38,7,24,4,2,5,7,0,0,0,0,0,0,0,31,7,0.42857142857142855,3,1.7142857142857142,7
0.2088235294117647,0.10024449877750612,40354.8,1,1,56,5,3,1,4,137,3,16,0,0,4,9,0,0,0,0,0,0,0,57,9,0.3333333333333333,8,8.0,2
0.2088235294117647,0.10024449877750612,62060.4,0,1,62,1,3,0,4,103,4,17,0,1,5,7,0,1,0,0,0,0,0,55,8,0.375,8,8.857142857142858,2
0.1433915211970075,0.21580547112462006,55828.8,0,1,77,2,1,1,5,36,22,35,26,14,52,3,0,0,0,0,0,0,0,59,8,0.125,5,11.0,0
0.2088235294117647,0.12682926829268293,61875.6,0,0,67,1,4,4,10,1171,3,48,0,0,36,8,0,1,1,0,0,0,0,33,9,0.4444444444444444,1,9.571428571428571,4
0.2088235294117647,0.12682926829268293,84771.59999999999,0,0,73,1,5,8,4,1223,110,304,23,143,33,6,0,0,0,0,0,0,1,36,9,0.5555555555555556,10,10.428571428571429,2
0.1433915211970075,0.10024449877750612,31309.2,1,1,91,3,2,1,3,20,13,19,8,17,20,5,0,0,0,0,0,0,0,63,7,0.2857142857142857,2,13.0,5
0.1433915211970075,0.12682926829268293,21225.6,1,0,89,1,1,0,2,7,5,1,3,1,2,8,0,0,0,0,0,1,0,41,8,0.125,1,12.714285714285714,5
0.15447154471544716,0.12682926829268293,84109.2,1,0,18,2,5,2,10,969,37,137,15,0,11,8,0,1,0,0,0,0,0,51,8,0.625,3,2.5714285714285716,6
0.1433915211970075,0.12682926829268293,78982.8,0,0,106,1,5,4,10,272,41,701,149,165,63,3,0,0,0,0,0,0,0,42,9,0.5555555555555556,11,15.142857142857142,2
0.1433915211970075,0.12682926829268293,89659.2,0,1,99,2,7,3,5,138,30,421,13,195,71,4,0,0,0,0,0,0,0,48,8,0.875,12,14.142857142857142,3
0.1433915211970075,0.10024449877750612,49384.8,0,1,105,1,1,0,4,49,5,11,2,3,7,5,0,0,0,0,0,0,0,42,8,0.125,9,15.0,7
0.2088235294117647,0.28,62733.6,0,1,31,6,10,5,10,958,3,71,0,0,174,8,0,0,0,0,0,0,1,57,8,1.25,1,4.428571428571429,5
0.1433915211970075,0.20125786163522014,55572.0,1,0,106,2,6,1,5,190,5,88,15,5,14,8,0,0,0,0,0,0,0,44,9,0.6666666666666666,3,15.142857142857142,2
0.2088235294117647,0.21580547112462006,51320.4,2,0,60,1,3,1,2,25,9,43,19,5,38,8,0,0,0,0,0,0,0,49,8,0.375,11,8.571428571428571,4
0.09859154929577464,0.21580547112462006,97092.0,0,0,78,1,3,3,8,165,83,369,67,39,41,1,0,0,0,0,0,0,0,34,9,0.3333333333333333,10,11.142857142857142,4
0.1433915211970075,0.10024449877750612,82434.0,0,0,10,1,4,4,7,463,84,356,106,50,40,2,0,0,0,0,0,0,0,51,7,0.5714285714285714,6,1.4285714285714286,7
0.15447154471544716,0.12682926829268293,74152.8,0,1,81,2,4,4,10,269,50,188,54,47,11,2,0,0,0,0,0,0,0,59,8,0.5,9,11.571428571428571,2
0.2088235294117647,0.10024449877750612,100131.6,0,0,96,1,6,10,5,523,45,742,55,56,84,2,0,0,0,0,0,0,0,48,8,0.75,12,13.714285714285714,1
0.09859154929577464,0.10024449877750612,31788.0,0,0,99,2,3,1,5,50,50,52,21,20,25,6,0,0,0,0,0,0,0,62,9,0.3333333333333333,9,14.142857142857142,5
0.2088235294117647,0.12682926829268293,75294.0,0,1,96,3,7,8,11,567,24,464,28,10,32,5,0,0,0,0,0,0,0,55,8,0.875,3,13.714285714285714,1
0.1433915211970075,0.12682926829268293,79647.59999999999,1,1,64,7,4,2,10,333,12,124,12,24,109,3,0,0,0,0,0,0,0,42,8,0.5,12,9.142857142857142,2
0.1433915211970075,0.21580547112462006,32179.2,0,0,57,1,0,0,3,10,4,6,3,4,3,4,0,0,0,0,0,0,0,34,9,0.0,8,8.142857142857142,2
0.1433915211970075,0.21580547112462006,29047.2,1,0,73,1,1,0,3,12,5,8,3,2,3,6,0,0,0,0,0,0,0,50,8,0.125,8,10.428571428571429,5
0.1433915211970075,0.12682926829268293,55258.8,1,1,18,10,5,2,9,347,12,112,19,14,19,7,0,0,0,0,0,0,1,44,8,0.625,7,2.5714285714285716,0
0.1433915211970075,0.21580547112462006,28173.6,0,0,58,1,3,0,3,33,9,27,12,17,39,8,0,0,0,0,0,0,0,55,8,0.375,3,8.285714285714286,1
0.2088235294117647,0.10024449877750612,76010.4,0,1,55,3,8,3,5,923,24,118,13,10,21,6,0,1,0,0,0,0,1,59,9,0.8888888888888888,10,7.857142857142857,2
0.1433915211970075,0.21580547112462006,113366.4,0,1,82,1,5,5,5,1022,36,417,108,100,16,5,0,1,1,0,0,0,0,62,7,0.7142857142857143,3,11.714285714285714,0
0.1433915211970075,0.21580547112462006,90152.4,0,0,99,1,2,11,5,208,38,305,46,17,227,1,0,0,0,0,0,0,0,68,7,0.2857142857142857,5,14.142857142857142,7
0.1433915211970075,0.10024449877750612,43580.4,0,1,60,2,3,0,4,92,6,25,3,2,13,7,0,0,0,0,0,0,0,55,8,0.375,5,8.571428571428571,5
0.1433915211970075,0.12682926829268293,20232.0,1,1,26,3,1,1,3,15,7,4,3,3,14,7,0,0,0,0,0,0,0,59,9,0.1111111111111111,12,3.7142857142857144,6
0.1433915211970075,0.21580547112462006,46268.4,1,0,24,2,3,1,3,81,6,31,4,4,27,7,0,0,0,0,0,0,0,42,9,0.3333333333333333,12,3.4285714285714284,7
0.1433915211970075,0.12682926829268293,37389.6,1,0,69,2,2,0,3,30,9,16,20,0,5,8,0,0,0,0,0,0,0,35,8,0.25,1,9.857142857142858,3
0.1433915211970075,0.21580547112462006,57229.2,0,1,50,1,1,0,2,19,3,3,0,0,4,6,0,0,0,0,0,0,0,41,8,0.125,5,7.142857142857143,0
0.1433915211970075,0.10024449877750612,42386.4,1,2,41,3,2,0,4,33,12,37,12,7,13,8,0,0,0,0,0,0,0,52,9,0.2222222222222222,8,5.857142857142857,1
0.02631578947368421,0.10024449877750612,28468.8,1,0,72,2,2,0,3,10,26,15,0,18,14,8,0,0,0,0,0,0,0,41,8,0.25,8,10.285714285714286,6
0.1433915211970075,0.12682926829268293,41961.6,1,0,18,7,3,2,5,163,9,45,8,2,2,7,0,0,0,0,0,0,0,40,8,0.375,10,2.5714285714285716,7
0.09859154929577464,0.10024449877750612,56126.4,0,1,95,6,11,8,5,355,107,189,197,151,57,8,1,0,0,0,0,0,0,45,9,1.2222222222222223,7,13.571428571428571,1
0.1433915211970075,0.10024449877750612,105214.8,0,0,69,1,7,11,10,1264,175,815,97,148,33,4,1,0,1,1,0,0,1,32,8,0.875,7,9.857142857142858,4
0.1433915211970075,0.12682926829268293,38176.8,1,0,80,2,2,0,3,40,6,20,4,1,20,9,1,0,0,0,0,0,0,47,8,0.25,9,11.428571428571429,6
0.1433915211970075,0.20125786163522014,81928.8,1,1,90,2,4,2,5,140,28,51,23,25,46,3,0,0,0,0,0,0,0,41,8,0.5,9,12.857142857142858,4
0.1433915211970075,0.10024449877750612,42235.2,1,0,75,6,6,1,5,80,15,141,43,39,187,8,0,0,0,0,0,0,1,36,9,0.6666666666666666,11,10.714285714285714,2
0.2088235294117647,0.28,30429.6,0,1,64,2,1,0,3,24,3,5,0,0,8,6,0,0,0,0,0,0,0,73,8,0.125,7,9.142857142857142,2
0.2088235294117647,0.12682926829268293,188308.8,0,0,92,0,0,0,0,7,4,2,1,1,1,0,0,0,0,0,0,0,0,71,8,0.0,8,13.142857142857142,7
0.2088235294117647,0.10024449877750612,102517.2,0,0,61,1,2,7,7,381,56,462,168,53,53,0,0,0,0,0,0,0,0,68,8,0.25,8,8.714285714285714,0
